tX,tY,tZ,rX,rY,rZ,rW,time(s)
1.808223,9.094193,-2.365426,0.06743281,-0.2439794,-0.01700868,-0.9672837,9.733353
1.808223,9.094193,-2.365426,0.07471117,-0.1878043,-0.0143283,-0.9792561,9.766685
1.808223,9.094193,-2.365426,0.07761908,-0.1633606,-0.01289363,-0.9834238,9.800019
1.808223,9.094193,-2.365426,0.0777656,-0.1517639,-0.01197833,-0.98528,9.833352
1.808223,9.094193,-2.365426,0.0777656,-0.1517639,-0.01197833,-0.98528,9.866686
1.808223,9.094193,-2.365426,0.07793,-0.1375616,-0.01085738,-0.9873631,9.90002
1.808223,9.094193,-2.365426,0.07943608,-0.1168415,-0.009375896,-0.9899243,9.933352
1.808223,9.094193,-2.365426,0.07707366,-0.08830744,-0.006853581,-0.9930833,9.966686
1.808223,9.094193,-2.365426,0.06683312,-0.05450559,-0.003656425,-0.9962676,10.00002
1.808223,9.094193,-2.365426,0.04994405,0.006858935,0.0003429991,-0.9987285,10.03335
1.808223,9.094193,-2.365426,-0.03681912,-0.05131589,-0.001893189,0.9980018,10.06669
1.808223,9.094193,-2.365426,-0.02894197,-0.07222407,-0.002096668,0.9969662,10.10002
1.808223,9.094193,-2.365426,-0.01323831,-0.106142,-0.00141325,0.9942619,10.13335
1.808223,9.094193,-2.365426,-0.0119173,-0.1204491,-0.001446062,0.9926469,10.16669
1.808223,9.094193,-2.365426,-0.0119173,-0.1204491,-0.001446062,0.9926469,10.20002
1.808223,9.094193,-2.365426,-0.009314165,-0.1243496,-0.001167324,0.9921941,10.23335
1.808223,9.094193,-2.365426,-0.009314165,-0.1243496,-0.001167324,0.9921941,10.26669
1.808223,9.094193,-2.365426,-0.009314165,-0.1243496,-0.001167324,0.9921941,10.30002
1.808223,9.094193,-2.365426,-0.009314165,-0.1243496,-0.001167324,0.9921941,10.33335
1.808223,9.094193,-2.365426,-0.009315685,-0.1230508,-0.001155132,0.992356,10.36669
1.808223,9.094193,-2.365426,-0.00801806,-0.1217531,-0.0009835736,0.9925275,10.40002
1.808223,9.094193,-2.365426,-0.00801806,-0.1217531,-0.0009835736,0.9925275,10.43335
1.808223,9.094193,-2.365426,-0.00801806,-0.1217531,-0.0009835736,0.9925275,10.46669
1.808223,9.094193,-2.365426,-0.00801806,-0.1217531,-0.0009835736,0.9925275,10.50002
1.808223,9.094193,-2.365426,-0.008016765,-0.1230522,-0.0009940678,0.9923674,10.53335
1.808223,9.094193,-2.365426,-0.008016765,-0.1230522,-0.0009940678,0.9923674,10.56669
1.808223,9.094193,-2.365426,-0.005416206,-0.1269505,-0.0006932091,0.9918941,10.60002
1.808223,9.094193,-2.365426,-0.005416442,-0.1269505,-0.0006932393,0.9918941,10.63335
1.808223,9.094193,-2.365426,-0.005416442,-0.1269505,-0.0006932393,0.9918941,10.66669
1.808223,9.094193,-2.365426,-0.005419997,-0.1217555,-0.0006648712,0.9925451,10.70002
1.808223,9.094193,-2.365426,-0.005421719,-0.119157,-0.0006506816,0.9928604,10.73335
1.808223,9.094193,-2.365426,0.001078438,-0.1048504,0.0001137014,0.9944874,10.76669
1.808223,9.094193,-2.365426,-0.001078437,0.1048504,-0.0001137014,-0.9944874,10.80002
1.808223,9.094193,-2.365426,-0.008903673,0.08790929,-0.0007857892,-0.9960884,10.83335
1.808223,9.094193,-2.365426,-0.008905702,0.08530141,-0.0007624785,-0.9963151,10.86669
1.808223,9.094193,-2.365426,-0.01281957,0.08399363,-0.001080671,-0.9963832,10.90002
1.808223,9.094193,-2.365426,-0.01803642,0.08398683,-0.001520444,-0.9963025,10.93335
1.808223,9.094193,-2.365426,-0.01803841,0.08268267,-0.001496835,-0.9964116,10.96669
1.808223,9.094193,-2.365426,-0.02325021,0.08528158,-0.001990611,-0.9960836,11.00002
1.808223,9.094193,-2.365426,-0.02325022,0.08528158,-0.001990612,-0.9960836,11.03335
1.808223,9.094193,-2.365426,-0.02325023,0.08528158,-0.001990613,-0.9960836,11.06669
1.806558,9.093735,-2.355773,-0.02325025,0.08528158,-0.001990614,-0.9960836,11.10002
1.80529,9.09332,-2.34875,-0.02975882,0.08917722,-0.002665624,-0.9955676,11.13336
1.803572,9.092688,-2.338986,-0.0323726,0.08656338,-0.002814337,-0.9957163,11.16669
1.802391,9.092242,-2.332245,-0.03237261,0.08656338,-0.002814338,-0.9957163,11.20002
1.800819,9.091649,-2.323272,-0.03237262,0.08656338,-0.002814339,-0.9957163,11.23336
1.799246,9.091056,-2.314295,-0.03237264,0.08656338,-0.002814341,-0.9957163,11.26669
1.797992,9.090584,-2.307137,-0.03237265,0.08656338,-0.002814342,-0.9957163,11.30002
1.796351,9.089967,-2.297807,-0.03236895,0.08786685,-0.002856721,-0.9956021,11.33336
1.795109,9.089499,-2.290932,-0.03366825,0.08916607,-0.003015809,-0.995443,11.36669
1.793401,9.088829,-2.281811,-0.03626118,0.09306566,-0.003391651,-0.9949937,11.40002
1.793401,9.088829,-2.281811,-0.03626118,0.09306566,-0.003391651,-0.9949937,11.43336
1.790228,9.087598,-2.265599,-0.03884131,0.09956585,-0.003889575,-0.994265,11.46669
1.788867,9.087061,-2.258874,-0.03884133,0.09956585,-0.003889577,-0.994265,11.50002
1.787027,9.086334,-2.249778,-0.03884134,0.09956585,-0.003889578,-0.994265,11.53336
1.785158,9.085593,-2.240574,-0.04013752,0.1008619,-0.004072448,-0.9940822,11.56669
1.783673,9.084995,-2.23333,-0.04013752,0.1008619,-0.004072448,-0.9940822,11.60002
1.782123,9.084381,-2.225892,-0.04012123,0.1047647,-0.004230027,-0.9936785,11.63336
1.780472,9.083821,-2.218277,-0.03360741,0.1073917,-0.00363225,-0.993642,11.66669
1.778602,9.083287,-2.209799,-0.02970091,0.1087058,-0.003249375,-0.9936249,11.70002
1.77668,9.082877,-2.201223,-0.02319373,0.1100254,-0.002568196,-0.9936548,11.73336
1.774576,9.082613,-2.191842,-0.004981191,0.110054,-0.0005515573,-0.993913,11.76669
1.772975,9.082634,-2.184757,0.01452969,0.1126451,0.00164736,-0.9935277,11.80002
1.77129,9.082854,-2.177422,-0.01453018,-0.1126451,-0.001647416,0.9935277,11.83336
1.76901,9.083391,-2.167586,-0.03272951,-0.1138958,-0.003754234,0.9929463,11.86669
1.767295,9.083909,-2.160206,-0.03662854,-0.1138802,-0.004201472,0.9928102,11.90002
1.765612,9.084673,-2.152966,-0.05351695,-0.1137922,-0.006138656,0.9920432,11.93336
1.764145,9.08546,-2.146657,-0.06000851,-0.1137496,-0.00688327,0.9916717,11.96669
1.761994,9.086739,-2.137179,-0.06781528,-0.1110971,-0.007598948,0.991464,12.00002
1.759799,9.088101,-2.127506,-0.06781528,-0.1110971,-0.007598948,0.991464,12.03336
1.758196,9.089278,-2.120271,-0.07821671,-0.1084174,-0.008557179,0.9909867,12.06669
1.756528,9.090589,-2.1127,-0.09119476,-0.1070003,-0.009856245,0.9900189,12.10002
1.754576,9.092304,-2.10378,-0.09249078,-0.1069873,-0.009996318,0.9898986,12.13336
1.753068,9.093672,-2.096856,-0.09639069,-0.1056519,-0.01029019,0.9896669,12.16669
1.751068,9.095587,-2.087595,-0.09898116,-0.1056246,-0.01056674,0.9894112,12.20002
1.74955,9.097053,-2.080566,-0.1015709,-0.1055966,-0.01084321,0.9891487,12.23336
1.747989,9.098663,-2.073336,-0.113217,-0.1054615,-0.01208648,0.9878834,12.26669
1.746208,9.100703,-2.06509,-0.11968,-0.1053802,-0.01277645,0.9871213,12.30002
1.744468,9.102814,-2.057148,-0.1312452,-0.1090921,-0.01453257,0.985222,12.33336
1.742332,9.10552,-2.047707,-0.1363822,-0.1103033,-0.01528215,0.9843777,12.36669
1.740738,9.107547,-2.040713,-0.1363621,-0.1115917,-0.01546065,0.9842325,12.40002
1.739752,9.10879,-2.036422,-0.1363621,-0.1115917,-0.01546065,0.9842325,12.43336
1.737179,9.112066,-2.025352,-0.1389176,-0.1128386,-0.0159346,0.9837253,12.46669
1.735581,9.1141,-2.01848,-0.1389176,-0.1128386,-0.0159346,0.9837253,12.50002
1.733389,9.116879,-2.009113,-0.1401626,-0.115392,-0.01644926,0.9832439,12.53336
1.731707,9.118993,-2.002044,-0.1401626,-0.115392,-0.01644926,0.9832439,12.56669
1.730059,9.121065,-1.995118,-0.1401626,-0.115392,-0.01644926,0.9832439,12.60002
1.728258,9.123328,-1.987552,-0.1401626,-0.115392,-0.01644926,0.9832439,12.63336
1.725943,9.126161,-1.978098,-0.1400969,-0.1192523,-0.01699955,0.9827832,12.66669
1.724213,9.128243,-1.971129,-0.1387658,-0.1218473,-0.01720677,0.9826502,12.70002
1.722455,9.130243,-1.964393,-0.1373886,-0.127014,-0.01776689,0.9821793,12.73336
1.720347,9.132546,-1.956604,-0.1372939,-0.132155,-0.01848606,0.9815007,12.76669
1.718051,9.134927,-1.948585,-0.1370928,-0.1424257,-0.01992274,0.9800631,12.80002
1.715216,9.137711,-1.939173,-0.135758,-0.1450173,-0.02009179,0.9798653,12.83336
1.713048,9.139813,-1.932054,-0.1357315,-0.1462997,-0.02026947,0.9796747,12.86669
1.710994,9.141757,-1.925485,-0.135596,-0.1527086,-0.0211574,0.9786962,12.90003
1.708116,9.144357,-1.916821,-0.1367049,-0.1603608,-0.02243156,0.9772886,12.93336
1.705812,9.146398,-1.910049,-0.1366755,-0.16164,-0.02261051,0.9770778,12.96669
1.702631,9.149187,-1.901009,-0.1391103,-0.1666921,-0.02376227,0.9758573,13.00003
1.699934,9.151514,-1.893595,-0.1414368,-0.1755605,-0.02549559,0.973922,13.03336
1.697312,9.153717,-1.886649,-0.1413356,-0.1793835,-0.02605078,0.9732252,13.06669
1.694995,9.155647,-1.880593,-0.1425748,-0.1806227,-0.02647219,0.9728038,13.10003
1.684845,9.158479,-1.874535,-0.1436701,-0.1869498,-0.02764951,0.9714135,13.13336
1.676199,9.158479,-1.878037,-0.1448682,-0.1894553,-0.02827357,0.970732,13.16669
1.669843,9.158479,-1.880655,-0.1447937,-0.1919959,-0.02865271,0.9702327,13.20003
1.661501,9.158479,-1.884091,-0.1447937,-0.1919959,-0.02865271,0.9702327,13.23336
1.653092,9.158479,-1.887555,-0.1447937,-0.1919959,-0.02865271,0.9702327,13.26669
1.646679,9.158479,-1.890197,-0.1447937,-0.1919959,-0.02865271,0.9702327,13.30003
1.638094,9.158479,-1.893733,-0.1447937,-0.1919959,-0.02865271,0.9702327,13.33336
1.631669,9.158479,-1.896379,-0.1447937,-0.1919959,-0.02865271,0.9702327,13.36669
1.628057,9.161515,-1.887703,-0.1535973,-0.1942614,-0.03081295,0.9683599,13.40003
1.627192,9.162251,-1.885633,-0.1548648,-0.1942209,-0.03106724,0.968158,13.43336
1.622691,9.166116,-1.874869,-0.156132,-0.1941801,-0.03132143,0.9679545,13.46669
1.619243,9.16914,-1.866665,-0.1611555,-0.1952792,-0.03254868,0.9668689,13.50003
1.615941,9.172057,-1.858825,-0.1611555,-0.1952792,-0.03254868,0.9668689,13.53336
1.612806,9.17489,-1.85138,-0.1649513,-0.1951498,-0.03331533,0.9662286,13.56669
1.610279,9.17718,-1.84538,-0.1649513,-0.1951498,-0.03331533,0.9662286,13.60003
1.606919,9.180264,-1.8374,-0.1674802,-0.195062,-0.03382608,0.9657935,13.63336
1.604365,9.182623,-1.831337,-0.1687442,-0.1950175,-0.03408138,0.9655734,13.66669
1.600927,9.185843,-1.823173,-0.1700079,-0.1949727,-0.03433661,0.9653518,13.70003
1.598313,9.188347,-1.81692,-0.1725799,-0.193619,-0.03462104,0.9651576,13.73336
1.594993,9.191636,-1.808978,-0.1788932,-0.1933883,-0.03588754,0.9640074,13.76669
1.591705,9.194913,-1.801112,-0.1788932,-0.1933883,-0.03588754,0.9640074,13.80003
1.58927,9.197339,-1.795287,-0.1788932,-0.1933883,-0.03588754,0.9640074,13.83336
1.585925,9.200673,-1.787285,-0.1788932,-0.1933883,-0.03588754,0.9640074,13.86669
1.583207,9.203382,-1.780784,-0.1788932,-0.1933883,-0.03588754,0.9640074,13.90003
1.579684,9.206893,-1.772356,-0.1788932,-0.1933883,-0.03588754,0.9640074,13.93336
1.577073,9.209494,-1.766112,-0.1788932,-0.1933883,-0.03588754,0.9640074,13.96669
1.575141,9.211419,-1.76149,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.00003
1.575141,9.211419,-1.76149,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.03336
1.575141,9.211419,-1.76149,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.06669
1.575141,9.211419,-1.76149,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.10003
1.575141,9.211419,-1.76149,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.13336
1.575141,9.211419,-1.76149,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.16669
1.575141,9.211419,-1.76149,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.20003
1.575141,9.211419,-1.76149,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.23336
1.575141,9.211419,-1.76149,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.26669
1.575141,9.211419,-1.76149,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.30003
1.575141,9.211419,-1.76149,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.33336
1.575141,9.211419,-1.76149,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.36669
1.575141,9.211419,-1.76149,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.40003
1.575141,9.211419,-1.76149,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.43336
1.575141,9.211419,-1.76149,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.46669
1.572473,9.214078,-1.755108,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.50003
1.569107,9.217433,-1.747056,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.53336
1.566601,9.219931,-1.74106,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.5667
1.56329,9.22323,-1.733139,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.60003
1.559973,9.226536,-1.725206,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.63336
1.55745,9.229051,-1.71917,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.6667
1.554152,9.232337,-1.711282,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.70003
1.55154,9.23494,-1.705033,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.73336
1.548303,9.238166,-1.697289,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.7667
1.545629,9.24083,-1.690892,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.80003
1.542185,9.244263,-1.682654,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.83336
1.539687,9.246753,-1.676678,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.8667
1.536394,9.250034,-1.668802,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.90003
1.533116,9.253301,-1.660959,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.93336
1.530627,9.255781,-1.655007,-0.1788932,-0.1933883,-0.03588754,0.9640074,14.9667
1.527781,9.258616,-1.6482,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.00003
1.524238,9.262148,-1.639723,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.03336
1.521676,9.264701,-1.633595,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.0667
1.517922,9.268441,-1.624617,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.10003
1.515285,9.27107,-1.618309,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.13336
1.512433,9.273912,-1.611485,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.1667
1.509753,9.276583,-1.605076,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.20003
1.506256,9.280069,-1.596709,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.23336
1.503595,9.282722,-1.590343,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.2667
1.500051,9.286252,-1.581868,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.30003
1.497319,9.288976,-1.57533,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.33336
1.4946,9.291684,-1.568828,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.3667
1.496773,9.294482,-1.560029,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.40003
1.502271,9.297988,-1.547843,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.43336
1.502271,9.297988,-1.547843,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.4667
1.511451,9.303843,-1.527498,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.50003
1.516495,9.307058,-1.516321,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.53336
1.521477,9.310236,-1.505278,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.5667
1.525273,9.312656,-1.496866,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.60003
1.530656,9.31609,-1.484935,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.63336
1.534533,9.318563,-1.476342,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.6667
1.539717,9.321868,-1.464853,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.70003
1.544813,9.325117,-1.45356,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.73336
1.542199,9.327723,-1.447308,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.7667
1.541392,9.328526,-1.445377,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.80003
1.541392,9.328526,-1.445377,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.83336
1.541392,9.328526,-1.445377,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.8667
1.541392,9.328526,-1.445377,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.90003
1.541392,9.328526,-1.445377,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.93336
1.541392,9.328526,-1.445377,-0.1788932,-0.1933883,-0.03588754,0.9640074,15.9667
1.541392,9.328526,-1.445377,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.00003
1.541392,9.328526,-1.445377,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.03337
1.541392,9.328526,-1.445377,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.0667
1.541392,9.328526,-1.445377,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.10003
1.541392,9.328526,-1.445377,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.13337
1.541392,9.328526,-1.445377,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.1667
1.541392,9.328526,-1.445377,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.20003
1.541392,9.328526,-1.445377,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.23336
1.541392,9.328526,-1.445377,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.2667
1.539131,9.328526,-1.446322,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.30003
1.524904,9.332506,-1.441047,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.33336
1.51596,9.335009,-1.437732,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.3667
1.504225,9.338291,-1.433381,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.40003
1.49542,9.340755,-1.430117,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.43336
1.492566,9.341553,-1.429059,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.4667
1.474117,9.346714,-1.42222,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.50003
1.461718,9.350183,-1.417623,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.53337
1.452276,9.352824,-1.414123,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.5667
1.440526,9.356112,-1.409767,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.60003
1.428858,9.359375,-1.405442,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.63337
1.420156,9.36181,-1.402215,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.6667
1.413429,9.363691,-1.399722,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.70003
1.39821,9.367949,-1.39408,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.73337
1.386232,9.3713,-1.389639,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.7667
1.377321,9.373794,-1.386335,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.80003
1.365256,9.377169,-1.381863,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.83337
1.356505,9.379617,-1.378619,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.8667
1.344602,9.382946,-1.374206,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.90003
1.33295,9.386206,-1.369886,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.93337
1.324253,9.388638,-1.366662,-0.1788932,-0.1933883,-0.03588754,0.9640074,16.9667
1.312707,9.391868,-1.362382,-0.1788932,-0.1933883,-0.03588754,0.9640074,17.00003
1.301198,9.395086,-1.358115,-0.1788932,-0.1933883,-0.03588754,0.9640074,17.03337
1.289652,9.398316,-1.353835,-0.1788932,-0.1933883,-0.03588754,0.9640074,17.0667
1.280864,9.400775,-1.350577,-0.1788932,-0.1933883,-0.03588754,0.9640074,17.10003
1.277449,9.404173,-1.342348,-0.1776777,-0.1921728,-0.03540184,0.9644931,17.13337
1.274933,9.406648,-1.336093,-0.1690918,-0.1848957,-0.03231248,0.9675626,17.1667
1.272321,9.409202,-1.329508,-0.1690918,-0.1848957,-0.03231248,0.9675626,17.20003
1.269091,9.412288,-1.321113,-0.1566428,-0.1776814,-0.02866027,0.9711185,17.23337
1.26602,9.415133,-1.31292,-0.1516285,-0.1752841,-0.0273328,0.9723874,17.2667
1.263592,9.417342,-1.306315,-0.147879,-0.1728424,-0.02625738,0.973431,17.30003
1.260614,9.420032,-1.298195,-0.147879,-0.1728424,-0.02625738,0.973431,17.33337
1.258312,9.422109,-1.291881,-0.1466384,-0.171602,-0.02583916,0.9738492,17.3667
1.255366,9.424765,-1.283781,-0.1466384,-0.171602,-0.02583916,0.9738492,17.40003
1.252379,9.427446,-1.275521,-0.145397,-0.1703606,-0.02542424,0.9742641,17.43337
1.250874,9.428788,-1.271348,-0.1441216,-0.170394,-0.02520127,0.9744536,17.4667
1.250874,9.428788,-1.271348,-0.1441216,-0.170394,-0.02520127,0.9744536,17.50003
1.24453,9.434388,-1.253762,-0.142846,-0.1704268,-0.02497821,0.9746414,17.53337
1.241569,9.437001,-1.245554,-0.142846,-0.1704268,-0.02497821,0.9746414,17.5667
1.239257,9.439016,-1.239145,-0.1402941,-0.1704917,-0.02453198,0.975012,17.60003
1.236847,9.441097,-1.232412,-0.1390495,-0.169247,-0.02412681,0.9754171,17.63337
1.233594,9.443884,-1.223281,-0.1365264,-0.1680322,-0.02350499,0.9759986,17.6667
1.23088,9.446196,-1.215509,-0.1303075,-0.160505,-0.02138195,0.9781621,17.70004
1.228591,9.448132,-1.208637,-0.1252898,-0.1554873,-0.01988547,0.9796585,17.73337
1.226259,9.450043,-1.201266,-0.1164267,-0.149241,-0.01769839,0.9817631,17.7667
1.226259,9.450043,-1.201266,-0.1126367,-0.1454508,-0.01666997,0.9827915,17.80004
1.226259,9.450043,-1.201266,-0.09991195,-0.1353429,-0.0137192,0.9856529,17.83337
1.226259,9.450043,-1.201266,-0.09992982,-0.1340526,-0.01358841,0.9858292,17.8667
1.226259,9.450043,-1.201266,-0.08960087,-0.1341875,-0.01218388,0.9868217,17.90004
1.226259,9.450043,-1.201266,-0.08055509,-0.1342935,-0.01095384,0.9876012,17.93337
1.226259,9.450043,-1.201266,-0.06632695,-0.1344373,-0.009019106,0.9886587,17.9667
1.226259,9.450043,-1.201266,-0.05986557,-0.1331988,-0.008060698,0.9892468,18.00003
1.226259,9.450043,-1.201266,-0.05727568,-0.1332194,-0.007711978,0.9894001,18.03337
1.223563,9.450849,-1.191435,-0.03913529,-0.1333384,-0.005269435,0.9902836,18.0667
1.221202,9.451282,-1.182648,-0.008015942,-0.1282474,-0.001036618,0.9917093,18.10003
1.219441,9.4512,-1.175705,-0.01276718,0.1204486,-0.001549197,-0.9926363,18.13337
1.217257,9.450808,-1.166627,-0.02837489,0.1152121,-0.003292407,-0.9929302,18.1667
1.21588,9.450363,-1.160701,-0.03617786,0.1138833,-0.004149821,-0.9928266,18.20004
1.213984,9.449666,-1.152349,-0.04138806,0.1112611,-0.004637722,-0.9929182,18.23337
1.211933,9.448827,-1.143227,-0.0531054,0.1073008,-0.005739633,-0.9927907,18.2667
1.20998,9.447749,-1.134296,-0.05830292,0.1072693,-0.006301381,-0.9924991,18.30004
1.208547,9.44684,-1.127515,-0.06612365,0.1033201,-0.006884056,-0.992424,18.33337
1.206748,9.445251,-1.11838,-0.09086599,0.09403714,-0.00861911,-0.9913759,18.3667
1.205534,9.443934,-1.111854,-0.09737641,0.09138475,-0.008979511,-0.9910026,18.40004
1.203904,9.442055,-1.10296,-0.1025763,0.09003994,-0.009323624,-0.9905978,18.43337
1.202703,9.44066,-1.096407,-0.1025763,0.09003994,-0.009323626,-0.9905978,18.4667
1.202703,9.44066,-1.096407,-0.1025763,0.09003994,-0.009323626,-0.9905978,18.50004
1.194195,9.436897,-1.080466,-0.1155341,0.08991019,-0.01050142,-0.9891703,18.53337
1.183788,9.434822,-1.073492,-0.1168288,0.08989636,-0.0106191,-0.9890181,18.5667
1.17328,9.43271,-1.066454,-0.1168289,0.08989636,-0.01061911,-0.9890181,18.60004
1.165192,9.431072,-1.061039,-0.1181234,0.08988238,-0.01073677,-0.9888644,18.63337
1.154416,9.428882,-1.053826,-0.1181235,0.08988238,-0.01073678,-0.9888644,18.6667
1.143993,9.426764,-1.04685,-0.1181235,0.08988238,-0.01073678,-0.9888644,18.70004
1.136056,9.42515,-1.041538,-0.1181235,0.08988238,-0.01073678,-0.9888644,18.73337
1.125402,9.422985,-1.034407,-0.1181235,0.08988238,-0.01073678,-0.9888644,18.7667
1.11954,9.421196,-1.027978,-0.1181235,0.08988238,-0.01073678,-0.9888644,18.80004
1.117906,9.418999,-1.019062,-0.1181235,0.08988238,-0.01073678,-0.9888644,18.83337
1.11663,9.417338,-1.012275,-0.1154777,0.09508836,-0.01110624,-0.9886858,18.8667
1.114788,9.415332,-1.003442,-0.1023737,0.1094717,-0.01133581,-0.9886391,18.90004
1.112735,9.413552,-0.9947695,-0.09449099,0.1199123,-0.0114658,-0.988211,18.93337
1.111126,9.412253,-0.988239,-0.09449099,0.1199123,-0.0114658,-0.988211,18.9667
1.108733,9.41074,-0.9795134,-0.08141113,0.1329926,-0.01096183,-0.987707,19.00004
1.10682,9.409747,-0.9729034,-0.06579033,0.1434963,-0.009560995,-0.9874153,19.03337
1.104856,9.408823,-0.9662889,-0.05022365,0.1500941,-0.007634734,-0.9873657,19.0667
1.097593,9.408823,-0.9685493,-0.03858832,0.1501736,-0.005865992,-0.9878889,19.10004
1.088814,9.408823,-0.9713068,-0.02694223,0.151526,-0.00413171,-0.9880774,19.13337
1.081945,9.408823,-0.9734642,-0.02306187,0.1515411,-0.003536639,-0.9881756,19.1667
1.072785,9.408823,-0.9762879,-0.01272021,0.1476876,-0.001899607,-0.9889504,19.20004
1.064098,9.408823,-0.9789417,-0.01272022,0.1476876,-0.001899608,-0.9889504,19.23337
1.057385,9.408823,-0.9808843,-0.01189328,-0.1386213,-0.001664857,0.9902727,19.2667
1.048112,9.408823,-0.9835005,-0.02097779,-0.1347112,-0.002852591,0.9906587,19.30004
1.041229,9.408823,-0.9853369,-0.02878266,-0.1281997,-0.003722222,0.9913236,19.33337
1.032258,9.408823,-0.9876585,-0.03009028,-0.125599,-0.003811256,0.9916173,19.3667
1.025508,9.408823,-0.9893572,-0.03401687,-0.1177923,-0.004037419,0.9924473,19.40004
